no,province_id,province,district,hcode,year,hospital name,target_population,screened_total,screened_normal,screened_risk,care_total,assess_9q_normal,assess_9q_risk,assess_8q_normal,assess_8q_risk,care_counseling,care_referral,followup_normal,followup_risk_q12,followup_risk_q3
328,30,นครราชสีมา,เมืองยาง,02856,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกระเบื้องนอก,1528,646,631,15,32,32,0,32,0,32,0,,,
329,30,นครราชสีมา,เมืองยาง,02857,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลครบุรี,1548,96,96,40,,,,,,,,,,
330,30,นครราชสีมา,เมืองยาง,02855,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลลิ้นฟ้า,913,686,661,25,,,,,,,,,,
331,30,นครราชสีมา,เมืองยาง,02858,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลเมืองจาก,988,959,964,24,24,24,5,24,0,5,0,,,
332,30,นครราชสีมา,เสิงสาง,,2569,ศูนย์พัฒนาคุณภาพชีวิต และส่งเสริมอาชีพ ผู้สูงอายุ ผู้พิการ เทศบาลตำบลเสิงสาง,,0,,,,,,,,,,,,
333,30,นครราชสีมา,เสิงสาง,99892,2569,ศูนย์สุขภาพชุมชนสระประทีป,,0,,,,,,,,,,,,
334,30,นครราชสีมา,เสิงสาง,02580,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกุดโบสถ์,1530,9,9,0,,,,,,,,,,
335,30,นครราชสีมา,เสิงสาง,02582,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนแขวน,724,0,,,,,,,,,,,,
336,30,นครราชสีมา,เสิงสาง,02584,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลราษฎร์พัฒนา,1586,61,60,1,,,,,,,,,,
337,30,นครราชสีมา,เสิงสาง,13828,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลราษฎร์สามัคคี,137,0,,,,,,,,,,,,
338,30,นครราชสีมา,เสิงสาง,02581,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสมบัติเจริญ,994,51,51,0,,,,,,,,,,
339,30,นครราชสีมา,เสิงสาง,02578,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสันติสุข,578,2,2,0,,,,,,,,,,
340,30,นครราชสีมา,เสิงสาง,02583,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองตูม,960,92,87,5,,,,,,,,,,
341,30,นครราชสีมา,เสิงสาง,02579,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกน้อย,1828,154,151,3,,,,,,,,,,
342,30,นครราชสีมา,เสิงสาง,02577,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโคกไม้ตาย,1353,16,15,1,,,,,,,,,,
343,30,นครราชสีมา,เสิงสาง,10212,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนสมบูรณ์,,0,,,,,,,,,,,,
344,30,นครราชสีมา,แก้งสนามนาง,99962,2569,ศูนย์แพทย์ชุมชนตำบลแก้งสนามนาง,55,40,0,0,,,,,,,,,,
345,30,นครราชสีมา,แก้งสนามนาง,02834,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสีสุก,1009,333,307,26,,,,,,,,,,
346,30,นครราชสีมา,แก้งสนามนาง,02835,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหัวหนอง,949,2,2,0,,,,,,,,,,
347,30,นครราชสีมา,แก้งสนามนาง,02833,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนระเวียง,1997,603,591,12,,,,,,,,,,
348,30,นครราชสีมา,แก้งสนามนาง,02832,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนสำราญ,1574,99,96,3,,,,,,,,,,
349,30,นครราชสีมา,โชคชัย,22143,2569,ศูนย์สุขภาพชุมชนดอนไพล,932,717,686,31,,,,,,,,,,
350,30,นครราชสีมา,โชคชัย,02615,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลกอโจด,914,242,231,11,,,,,,,,,,
351,30,นครราชสีมา,โชคชัย,02613,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลขี้ตุ่น,1077,24,21,3,,,,,,,,,,
352,30,นครราชสีมา,โชคชัย,13829,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองกลาง,599,7,7,0,,,,,,,,,,
353,30,นครราชสีมา,โชคชัย,02617,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลด่านเกวียน,1803,279,263,16,,,,,,,,,,
354,30,นครราชสีมา,โชคชัย,02612,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าลาดขาว,925,26,26,0,,,,,,,,,,
355,30,นครราชสีมา,โชคชัย,02610,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าอ่าง,1642,19,18,1,,,,,,,,,,
356,30,นครราชสีมา,โชคชัย,02614,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโจด,684,467,456,11,,,,,,,,,,
357,30,นครราชสีมา,โชคชัย,02609,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพลับพลา,1421,437,426,11,11,10,1,11,0,10,1,,,
358,30,นครราชสีมา,โชคชัย,02608,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพะโค,1794,779,765,14,,,,,,,,,,
359,30,นครราชสีมา,โชคชัย,02616,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลละลม,1430,83,82,1,,,,,,,,,,
360,30,นครราชสีมา,โชคชัย,02611,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปรึก,1472,724,706,18,18,15,3,15,3,15,3,,,
361,30,นครราชสีมา,โนนสูง,14828,2569,เทศบาลโนนสูง,67,30,25,5,5,5,0,0,0,5,0,,,
362,30,นครราชสีมา,โนนสูง,02652,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนชมพู,2740,1230,1181,49,49,49,0,0,0,49,0,,,
363,30,นครราชสีมา,โนนสูง,02663,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนท้าว,1473,67,66,1,,,,,,,,,,
364,30,นครราชสีมา,โนนสูง,02653,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตลาดแค,2153,26,25,1,,,,,,,,,,
365,30,นครราชสีมา,โนนสูง,02655,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลท่ากระทุ่ม,2538,589,560,29,,,,,,,,,,
366,30,นครราชสีมา,โนนสูง,02665,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลนาราดพัฒนา,812,20,19,1,,,,,,,,,,
367,30,นครราชสีมา,โนนสูง,02651,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเพชร,1337,2,2,0,,,,,,,,,,
368,30,นครราชสีมา,โนนสูง,02659,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเหล่า,1032,675,648,27,,,,,,,,,,
369,30,นครราชสีมา,โนนสูง,02649,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่กลอ,2209,1029,1001,28,,,,,,,,,,
370,30,นครราชสีมา,โนนสูง,02660,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไพ,1319,10,10,0,,,,,,,,,,
371,30,นครราชสีมา,โนนสูง,02657,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลพลสงคราม,889,38,38,0,,,,,,,,,,
372,30,นครราชสีมา,โนนสูง,02656,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะค่า,2452,1,1,0,,,,,,,,,,
373,30,นครราชสีมา,โนนสูง,02658,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลมะรุม,843,84,73,11,,,,,,,,,,
374,30,นครราชสีมา,โนนสูง,02662,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสะพาน,1406,229,217,12,,,,,,,,,,
375,30,นครราชสีมา,โนนสูง,02664,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองตะคลอง,711,5,5,0,,,,,,,,,,
376,30,นครราชสีมา,โนนสูง,02661,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหว้า,1843,82,82,0,,,,,,,,,,
377,30,นครราชสีมา,โนนสูง,02722,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหลุมข้าว,478,0,,,,,,,,,,,,
378,30,นครราชสีมา,โนนสูง,02650,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโตนด,990,11,11,0,,,,,,,,,,
379,30,นครราชสีมา,โนนแดง,02838,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนยาวน้อย,822,676,662,14,14,14,,14,,14,0,,,
380,30,นครราชสีมา,โนนแดง,02839,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลดอนยาวใหญ่,649,453,448,5,,,,,,,,,,
381,30,นครราชสีมา,โนนแดง,02837,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสำพะเนียง,1144,655,648,7,,,,,,,,,,
382,30,นครราชสีมา,โนนแดง,02836,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลโนนตาเถร,902,534,525,9,29,29,,29,,29,,,,
383,30,นครราชสีมา,โนนไทย,02643,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลคูเมือง,970,542,541,1,1,1,,,,1,,,,
384,30,นครราชสีมา,โนนไทย,02641,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลค้างพลู,1110,45,45,0,,,,,,,,,,
385,30,นครราชสีมา,โนนไทย,02637,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลด่านจาก,1071,75,75,0,,,,,,,,,,
386,30,นครราชสีมา,โนนไทย,13830,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลตะคร้อ,696,480,474,6,,,,,,,,,,
387,30,นครราชสีมา,โนนไทย,02647,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลถนนโพธิ์,886,399,385,14,,,,,,,,,,
388,30,นครราชสีมา,โนนไทย,02642,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวัง,843,414,397,17,,,,,,,,,,
389,30,นครราชสีมา,โนนไทย,02644,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสระตะเฆ่,728,1,1,0,,,,,,,,,,
390,30,นครราชสีมา,โนนไทย,02640,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสระพัง,378,31,31,0,,,,,,,,,,
391,30,นครราชสีมา,โนนไทย,02645,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสายออ,1446,2,2,0,,,,,,,,,,
392,30,นครราชสีมา,โนนไทย,02698,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลสำโรง,1018,18,18,0,,,,,,,,,,
393,30,นครราชสีมา,โนนไทย,02648,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองดุม,910,10,10,0,,,,,,,,,,
394,30,นครราชสีมา,โนนไทย,02638,2569,โรงพยาบาลส่งเสริมสุขภาพตำบลใหม่นารี,1855,162,160,2,,,,,,,,,,
1,30,นครราชสีมา,ขามทะเลสอ,10888,2569,โรงพยาบาลขามทะเลสอ,1412,145,140,5,,,,,,,,,,
2,30,นครราชสีมา,ขามสะแกแสง,10880,2569,โรงพยาบาลขามสะแกแสง,2453,127,126,1,,,,,,,,,,
3,30,นครราชสีมา,คง,10873,2569,โรงพยาบาลคง,2028,24,24,0,,,,,,,,,,
4,30,นครราชสีมา,ครบุรี,10871,2569,โรงพยาบาลครบุรี,2276,1506,1480,26,,,,,,,,,,
5,30,นครราชสีมา,จักราช,10875,2569,โรงพยาบาลจักราช,1337,36,36,0,,,,,,,,,,
6,30,นครราชสีมา,ชุมพวง,10886,2569,โรงพยาบาลชุมพวง,2271,1259,1239,20,,,,,,,,,,
7,30,นครราชสีมา,ด่านขุนทด,10877,2569,โรงพยาบาลหลวงพ่อคูณ ปริสุทฺโธ,3246,73,68,5,,,,,,,,,,
8,30,นครราชสีมา,บัวลาย,27839,2569,โรงพยาบาลบัวลาย,850,265,247,18,18,18,0,18,0,8,0,,,
9,30,นครราชสีมา,บัวใหญ่,10881,2569,โรงพยาบาลบัวใหญ่,605,4,4,0,,,,,,,,,,
10,30,นครราชสีมา,บ้านเหลื่อม,10874,2569,โรงพยาบาลบ้านเหลื่อม,1187,105,102,3,,,,,,,,,,
11,30,นครราชสีมา,ประทาย,10882,2569,โรงพยาบาลประทาย,1711,1335,1288,47,,,,,,,,,,
12,30,นครราชสีมา,ปักธงชัย,10883,2569,โรงพยาบาลปักธงชัย,3919,1863,1765,98,,,,,,,,,,
13,30,นครราชสีมา,ปากช่อง,10890,2569,โรงพยาบาลปากช่องนานา,2636,403,369,34,,,,,,,,,,
14,30,นครราชสีมา,พระทองคำ,22456,2569,โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา,1538,1179,1142,37,,,,,,,,,,
15,30,นครราชสีมา,พิมาย,10884,2569,โรงพยาบาลพิมาย,3192,43,42,1,,,,,,,,,,
16,30,นครราชสีมา,ลำทะเมนชัย,11608,2569,โรงพยาบาลลำทะเมนชัย,1270,17,17,0,,,,,,,,,,
17,30,นครราชสีมา,วังน้ำเขียว,10894,2569,โรงพยาบาลวังน้ำเขียว,921,659,530,29,1,27,1,27,0,1,1,,,
18,30,นครราชสีมา,สีคิ้ว,10889,2569,โรงพยาบาลสีคิ้ว,5577,524,509,15,,,,,,,,,,
19,30,นครราชสีมา,สีดา,27840,2569,โรงพยาบาลสีดา,891,402,391,11,11,11,0,11,0,11,0,,,
20,30,นครราชสีมา,สูงเนิน,10887,2569,โรงพยาบาลสูงเนิน,4109,2358,2258,100,,,,,,,,,,
21,30,นครราชสีมา,หนองบุญมาก,10891,2569,โรงพยาบาลหนองบุญมาก,686,113,112,1,,,,,,,,,,
22,30,นครราชสีมา,ห้วยแถลง,10885,2569,โรงพยาบาลห้วยแถลง,2368,179,172,7,,,,,,,,,,
23,30,นครราชสีมา,เฉลิมพระเกียรติ,24692,2569,โรงพยาบาลเฉลิมพระเกียรติ,1078,938,900,38,,,,,,,,,,
23,30,นครราชสีมา,เทพารักษ์,27841,2569,โรงพยาบาลเทพารักษ์,984,0,,,,,,,,,,,,
23,30,นครราชสีมา,เมืองยาง,11602,2569,โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี,609,36,35,1,,,,,,,,,,
23,30,นครราชสีมา,เสิงสาง,10872,2569,โรงพยาบาลเสิงสาง,2159,145,143,2,,,,,,,,,,
23,30,นครราชสีมา,แก้งสนามนาง,10892,2569,โรงพยาบาลแก้งสนามนาง,1818,1484,1444,40,31,31,9,40,0,9,2,,,
23,30,นครราชสีมา,โชคชัย,10876,2569,โรงพยาบาลโชคชัย,2876,2009,1956,53,,,,,,,,,,
23,30,นครราชสีมา,โนนสูง,10879,2569,โรงพยาบาลโนนสูง,1745,230,227,3,,,,,,,,,,
23,30,นครราชสีมา,โนนแดง,10893,2569,โรงพยาบาลโนนแดง,1874,81,81,0,,,,,,,,,,
23,30,นครราชสีมา,โนนไทย,10878,2569,โรงพยาบาลโนนไทย,2686,755,747,8,10,10,,10,,10,0,,,
